x,y,z,porosity
598473.77,6909026.82,114.79,0.155636971450774
598473.77,6909026.82,114.79,0.16660158601957
598473.85,6909026.82,114.86,0.179659482413041
598473.85,6909026.82,114.76,0.089847806865298
598473.75,6909026.83,114.74,0.0972572421324158
598473.07,6909026.85,114.97,0.128452246474669
598472.99,6909026.86,115.05,0.17372689527436
598472.99,6909026.86,115.05,0.130959597850024
598472.94,6909026.86,115.09,0.101629182590366
598473.07,6909026.85,114.97,0.0851465339127463
598473.1,6909026.85,115.01,0.144995468703399
598473.1,6909026.85,115.01,0.120299627570956
598473.11,6909026.85,115.09,0.102082610564014
598473.37,6909026.84,114.87,0.0848005557880944
598473.44,6909026.84,114.91,0.126645440814907
598473.44,6909026.84,114.91,0.137043664160451
598473.52,6909026.83,114.97,0.152950254320741
598473.55,6909026.83,114.83,0.177044469705443
598473.61,6909026.83,114.85,0.130271189315856
598473.61,6909026.83,114.85,0.11736621164076
598473.67,6909026.83,114.9,0.155504303928871
598465.21,6909027.17,114.83,0.0484576379453171
598465.2,6909027.17,114.95,0.0657038505004336
598465.23,6909027.17,114.89,0.0851012685221474
598465.27,6909027.17,114.91,0.0190952771039938
598465.23,6909027.17,114.89,0.0554447557097812
598465.15,6909027.18,114.86,0.0833656028892023
598465.27,6909027.17,114.91,0.0442122987591187
598465.31,6909027.17,114.86,0.0221834301594085
598465.31,6909027.17,114.86,0.0754163322772984
598465.37,6909027.17,114.81,0.0188780319991211
598465.31,6909027.17,114.86,0.0784443158538277
598465.38,6909027.17,114.88,0.0733142306968594
598465.38,6909027.17,114.88,0.0890123495094018
598465.45,6909027.17,114.8,0.0861493377748287
598465.38,6909027.17,114.88,0.0395041489745052
598465.5,6909027.16,114.92,0.0191067596596108
598465.52,6909027.17,114.79,0.0723697064902653
598465.5,6909027.16,114.92,0.0176390350304961
598465.5,6909027.16,114.92,0.0559315554650024
598465.43,6909027.17,114.99,0.0493643930145492
598465.43,6909027.17,114.99,0.0354210361237605
598465.42,6909027.17,115.02,0.149802525624448
598465.5,6909027.16,114.92,0.0612945966678945
598465.58,6909027.16,114.93,0.0552704942385795
598465.58,6909027.16,114.93,0.0146073331699388
598465.66,6909027.16,114.94,0.0921542904381416
598465.66,6909027.16,114.94,0.0350198317560973
598465.69,6909027.16,114.89,0.0722231514156828
598465.69,6909027.16,114.89,0.0144490059134651
598465.74,6909027.15,114.91,0.0391816802480399
598465.74,6909027.15,114.91,0.0118524880047071
598465.66,6909027.16,114.94,0.0198592841596099
598465.69,6909027.16,114.89,0.0293276044572469
598465.52,6909027.17,114.79,0.0933354625574519
598465.52,6909027.17,114.79,0.0718420899370758
598465.57,6909027.16,114.86,0.0429352175428611
598465.57,6909027.16,114.86,0.0993952951090027
598465.58,6909027.16,114.93,0.0157884054154636
598465.58,6909027.16,114.93,0.0561269935952719
598465.58,6909027.16,114.97,0.0824565264705721
598465.58,6909027.16,114.97,0.0757194078356557
598465.57,6909027.16,115.02,0.139745438461088
598465.66,6909027.16,114.94,0.0201365663207637
598465.58,6909027.16,114.97,0.0591936205810643
598465.58,6909027.16,114.97,0.0899370149097483
598465.51,6909027.16,114.99,0.0329682737777027
598465.27,6909027.17,114.91,0.0456016526679115
598465.32,6909027.17,114.98,0.0329137421228414
598465.12,6909027.18,114.83,0.047955455355961
598465.15,6909027.18,114.81,0.0703346132595692
598465.15,6909027.18,114.81,0.0930760496581884
598465.05,6909027.18,114.73,0.0260960012270097
598465.15,6909027.18,114.81,0.0908340651019332
598465.21,6909027.17,114.83,0.0717101644165477
598464.8,6909027.19,114.79,0.0749052343536342
598464.73,6909027.19,114.81,0.0452135417375976
598464.69,6909027.2,114.7,0.0841792630581898
598464.73,6909027.19,114.81,0.0660811947094903
598464.73,6909027.19,114.81,0.0848416024959366
598464.68,6909027.19,114.85,0.0176348971986918
598464.44,6909027.2,114.8,0.0123301524419748
598464.48,6909027.2,114.92,0.0109638719728229
598464.48,6909027.2,114.92,0.082538181907774
598464.47,6909027.2,114.99,0.0187330368996744
598464.44,6909027.2,114.8,0.0401395746003423
598464.49,6909027.2,114.82,0.0469908429709471
598464.56,6909027.2,114.83,0.0992521242836851
598464.6,6909027.2,114.87,0.0983538345064432
598464.73,6909027.19,114.81,0.0296925285754101
598464.75,6909027.19,114.86,0.0433036025658862
598464.75,6909027.19,114.86,0.0272710328913502
598464.77,6909027.19,114.96,0.0261022130624271
598465.15,6909027.18,114.86,0.0656236521046408
598465.16,6909027.18,114.92,0.0948971852022425
598465.16,6909027.18,114.92,0.0243299190779253
598465.15,6909027.18,114.96,0.0861950333282951
598464.31,6909027.21,114.82,0.0766615533917945
598464.33,6909027.21,114.88,0.0445952624881346
598464.33,6909027.21,114.88,0.033449544702016
598464.39,6909027.21,114.88,0.0805744818588258
598464.44,6909027.2,114.8,0.0391643421031712
598464.39,6909027.21,114.88,0.044095744474676
598464.33,6909027.21,114.88,0.0956553208145682
598464.34,6909027.21,114.85,0.0495766290360778
598464.34,6909027.21,114.85,0.0545688093771799
598464.37,6909027.21,114.85,0.0152761286728173
598464.37,6909027.21,114.85,0.0378215612113339
598464.39,6909027.21,114.88,0.0215217144556211
598464.24,6909027.21,114.92,0.011774079372015
598464.33,6909027.21,114.93,0.02213424411343
598464.33,6909027.21,114.88,0.0370195737936659
598464.33,6909027.21,114.93,0.030944334370169
598464.33,6909027.21,114.93,0.0681936453140586
598464.36,6909027.21,114.97,0.0440583608201147
598464.36,6909027.21,114.97,0.0770799886292419
598464.4,6909027.2,115.01,0.0256748599167762
598464.39,6909027.21,114.88,0.0827681409412555
598464.36,6909027.21,114.97,0.0115196972316255
598464.36,6909027.21,114.97,0.0635280288660251
598464.34,6909027.21,115.01,0.0370089339212865
598464.24,6909027.21,114.92,0.024425614934359
598464.1,6909027.22,114.93,0.0116397708676995
598464.05,6909027.22,114.86,0.0841913932061488
598464.14,6909027.22,114.86,0.0746150548992242
598464.14,6909027.22,114.86,0.079283093705794
598464.24,6909027.21,114.92,0.0979223516039328
598464.05,6909027.22,114.86,0.0377875754793733
598464.1,6909027.22,114.93,0.0347183168811923
598464.1,6909027.22,114.93,0.0895688860258849
598464.06,6909027.22,115.02,0.0472422149433422
598464.1,6909027.22,114.93,0.0529834629561287
598464.19,6909027.21,115.01,0.0756111548591271
598464.24,6909027.21,114.92,0.0235836267478467
598464.19,6909027.21,115.01,0.0475744588743734
598464.39,6909027.21,114.88,0.0311076620297099
598464.44,6909027.2,114.89,0.0254204426829905
598464.44,6909027.2,114.89,0.0940415472985432
598464.48,6909027.2,114.92,0.061793692213335
598464.44,6909027.2,114.89,0.0377982851182595
598464.36,6909027.21,114.97,0.0211048610546973
598464.6,6909027.2,114.87,0.0728188300699576
598464.55,6909027.2,114.87,0.0963654556866068
598464.55,6909027.2,114.87,0.0146619849016043
598464.48,6909027.2,114.92,0.0739770583594189
598464.56,6909027.2,114.83,0.0881262941880888
598464.6,6909027.2,114.81,0.0767783131876676
598464.6,6909027.2,114.81,0.0970668149559322
598464.54,6909027.2,114.78,0.0947227711451364
598464.54,6909027.2,114.78,0.0255017729936184
598464.44,6909027.2,114.8,0.0739832058710005
598464.75,6909027.19,114.86,0.0629577771055852
598464.78,6909027.19,114.91,0.0432979710883079
598465.42,6909027.16,114.93,0.0554216108837499
598465.45,6909027.16,114.9,0.0849069682623321
598465.45,6909027.16,114.9,0.029820197621409
598465.47,6909027.16,114.87,0.0961214202757498
598465.38,6909027.17,114.88,0.0676222494481507
598465.47,6909027.16,114.87,0.0618497820151643
598465.23,6909027.17,114.97,0.0499615612526512
598465.19,6909027.18,115.01,0.0639649310432222
598465.47,6909027.16,114.87,0.0377136466501935
598465.52,6909027.16,114.95,0.0883313044213003
598465.52,6909027.16,114.95,0.0401027069067419
598465.47,6909027.16,115.01,0.111176065930067
598465.47,6909027.16,115.01,0.155896371883562
598465.45,6909027.16,115.05,0.105914177951627
598465.74,6909027.15,114.91,0.0217468437556448
598465.88,6909027.15,114.91,0.0620195138305597
598465.88,6909027.15,114.91,0.0219958444918997
598465.99,6909027.14,114.94,0.0578008170870431
598466,6909027.14,114.84,0.0587773967773593
598465.96,6909027.14,114.87,0.0339592220388828
598465.96,6909027.14,114.87,0.0627581358927928
598465.88,6909027.15,114.95,0.0311293510871407
598465.88,6909027.15,114.95,0.0352944906434905
598465.84,6909027.15,114.99,0.136600420186542
598465.84,6909027.15,114.99,0.125035659238489
598465.76,6909027.15,115.1,0.164454785785162
598465.99,6909027.14,114.94,0.0133228963741539
598466.11,6909027.14,115,0.0995582196759044
598466.11,6909027.14,115,0.0821331392126658
598466.17,6909027.13,115.02,0.136263391618596
598466.17,6909027.13,115.02,0.0853836659620909
598466.26,6909027.13,115.04,0.113620043844937
598466.26,6909027.13,115.04,0.125848108542072
598466.31,6909027.13,115.03,0.167520135587531
598466.27,6909027.13,114.92,0.148958595069264
598466.21,6909027.13,114.99,0.103177005713233
598466.21,6909027.13,114.99,0.128868615455747
598466.22,6909027.13,115.09,0.145688266514495
598466.22,6909027.13,115.09,0.100661241760658
598466.23,6909027.13,115.19,0.177866847432842
598465.99,6909027.14,114.94,0.0929214324415369
598466.04,6909027.14,115.02,0.0916079731692946
598466.04,6909027.14,115.02,0.17388095872126
598466.04,6909027.14,115.07,0.12133484160226
598466.04,6909027.14,115.07,0.10369680454399
598466.03,6909027.14,115.18,0.0826387296074485
598466.3,6909027.13,115.09,0.141009104660912
598466.31,6909027.13,115.03,0.171697794235268
598466.26,6909027.13,115.04,0.144594675426299
598466.3,6909027.13,115.09,0.142676066007997
598466.31,6909027.13,115.03,0.102025167703419
598466.35,6909027.13,115.07,0.135231178912235
598466.35,6909027.13,114.94,0.126990810315135
598466.35,6909027.13,115.07,0.138514836283644
598466.35,6909027.13,115.07,0.132709081548199
598466.28,6909027.13,115.19,0.154524297843166
598466.35,6909027.13,115.07,0.141845075561762
598466.35,6909027.13,115.2,0.137471339473877
598466.35,6909027.13,114.94,0.112544081347056
598466.47,6909027.14,115.02,0.13797171106225
598466.47,6909027.14,115.02,0.0847493658613668
598466.53,6909027.15,115.06,0.0949453420253805
598466.53,6909027.15,115.06,0.134683439623992
598466.59,6909027.15,115.12,0.166521980983105
598466.59,6909027.15,115.12,0.0968201675028135
598466.63,6909027.14,115.19,0.123631788485422
598466.61,6909027.14,115.06,0.100558558906472
598466.72,6909027.12,115.06,0.150072227035813
598466.77,6909027.11,115.01,0.105256898379251
598466.72,6909027.12,115.06,0.088431666580296
598466.72,6909027.12,115.06,0.0892929374581809
598466.65,6909027.13,115.12,0.178777833403073
598466.65,6909027.13,115.12,0.17825483713713
598466.57,6909027.14,115.23,0.168397217295706
598466.47,6909027.14,115.02,0.156077026619155
598466.46,6909027.17,115.06,0.0918511836775044
598466.46,6909027.17,115.06,0.17080855825849
598466.41,6909027.18,115.14,0.123801693881686
598466.41,6909027.18,115.14,0.162663046235699
598466.39,6909027.14,115.23,0.0890019687679739
598466.47,6909027.14,115.02,0.109618381622683
598466.54,6909027.14,114.96,0.114102631578122
598466.48,6909027.13,114.95,0.105789560430631
598466.59,6909027.14,114.95,0.156547266466165
598466.54,6909027.14,114.96,0.131584827314612
598466.59,6909027.14,114.95,0.108108026380124
598466.59,6909027.14,114.95,0.126930325010649
598466.68,6909027.12,114.95,0.149814497574647
598466.68,6909027.12,114.95,0.117873296449085
598466.75,6909027.12,114.93,0.148179940064569
598466.68,6909027.11,114.77,0.0473626763562165
598466.75,6909027.11,114.85,0.0806522233949531
598466.75,6909027.11,114.85,0.174591068289619
598466.8,6909027.11,114.9,0.163068323840935
598466.8,6909027.11,114.9,0.166963828980988
598466.75,6909027.12,114.93,0.166213172291718
598466.8,6909027.11,114.9,0.1321253427307
598466.81,6909027.11,114.83,0.145526690724293
598466.68,6909027.12,114.95,0.0921370262413744
598466.63,6909027.14,115,0.151115673669013
598466.63,6909027.14,115,0.158335155444938
598466.61,6909027.14,115.06,0.128925251239676
598466.65,6909027.12,115.07,0.169144919010944
598466.72,6909027.12,115.06,0.0955275523844146
598466.75,6909027.11,115.12,0.155877880819092
598466.83,6909027.11,115.13,0.0992761838152422
598466.83,6909027.11,115.13,0.149150641956786
598466.89,6909027.11,115.15,0.176575572938427
598466.83,6909027.11,115.13,0.0871144691314788
598466.9,6909027.11,115.13,0.170587964448999
598466.9,6909027.11,115.13,0.0887152660538096
598467.06,6909027.1,115.11,0.130730260119594
598468.69,6909027.03,114.96,0.115398979290147
598468.65,6909027.04,115,0.103137636000862
598468.65,6909027.04,115,0.157110582045497
598468.64,6909027.04,115.11,0.136155705215281
598468.42,6909027.05,115,0.109053493865652
598468.51,6909027.04,115.02,0.0890553840660388
598468.51,6909027.04,115.02,0.132427258860404
598468.43,6909027.04,115.06,0.114313177074309
598468.33,6909027.05,115.03,0.155972956863754
598468.43,6909027.04,115.06,0.0879104303968229
598468.17,6909027.06,115.05,0.133788655886535
598468.11,6909027.06,115.09,0.148374820488972
598468.11,6909027.06,115.09,0.156030452520698
598468.04,6909027.06,115.16,0.122534578273383
598468.17,6909027.06,115.05,0.10476582311202
598468.22,6909027.05,115.08,0.0991698254033371
598468.22,6909027.05,115.08,0.111889357379719
598468.14,6909027.06,115.12,0.11985490291101
598468.22,6909027.05,115.08,0.113413615837603
598468.28,6909027.05,115.13,0.105530506900204
598467.94,6909027.06,115.11,0.138774283959186
598468.01,6909027.06,115.13,0.144972274915482
598468.1,6909027.07,114.96,0.127409763729856
598468.12,6909027.06,115.03,0.11010592916769
598468.12,6909027.06,115.03,0.142290082676168
598468.15,6909027.05,115.16,0.169100450341831
598469.01,6909027.02,114.94,0.167433182144371
598469.06,6909027.02,115.01,0.163126318169505
598469.06,6909027.02,115.01,0.158630475162475
598469.09,6909027.02,115.07,0.133063907138072
598474.11,6909026.8,114.64,0.0810219639681234
598474.06,6909026.8,114.63,0.119470221155082
598474.11,6909026.8,114.64,0.167959714664678
598474.18,6909026.79,114.55,0.0817944067323491
598474.18,6909026.79,114.55,0.0912043474692407
598474.3,6909026.8,114.59,0.0991268957861667
598474.3,6909026.8,114.59,0.144126497413773
598474.11,6909026.8,114.64,0.127751443682942
598474.3,6909026.8,114.59,0.10248291893654
598474.44,6909026.8,114.54,0.132670881606641
598474.3,6909026.8,114.53,0.148143468206867
598474.44,6909026.8,114.54,0.154421235123848
598474.44,6909026.8,114.54,0.16182703548488
598474.64,6909026.79,114.5,0.172040005342919
598474.64,6909026.79,114.57,0.165792608512498
598474.63,6909026.79,114.73,0.132516866033572
598464.05,6909027.22,114.8,0.0258203390045585
598464.14,6909027.22,114.86,0.0591007731949024
598464.05,6909027.22,114.86,0.0904884349812967
598464.16,6909027.21,114.92,0.0594731238712028
598464.05,6909027.22,114.86,0.0384248081002055
598464.03,6909027.27,114.94,0.0610146910553647
598464.03,6909027.27,114.94,0.0543749603109076
598464.16,6909027.21,114.92,0.0303275839160742
598464.14,6909027.22,114.86,0.0997511346478681
598464.26,6909027.21,114.91,0.099251247688413
598464.16,6909027.21,114.92,0.0847748078955148
598464.19,6909027.21,115.01,0.0794360650340763
598464.26,6909027.21,114.91,0.082658263379869
598464.38,6909027.21,114.93,0.0673596503731191
598464.31,6909027.21,114.82,0.0227335101617372
598464.26,6909027.21,114.91,0.0920292559609583
598464.26,6909027.21,114.91,0.0342711851955199
598464.16,6909027.21,114.92,0.0992934098460653
598464.33,6909027.21,114.89,0.0512877678365558
598464.38,6909027.21,114.93,0.0672040184407986
598464.33,6909027.21,114.89,0.0694435001490761
598464.31,6909027.21,114.82,0.0148683202047241
598464.44,6909027.2,114.8,0.0138623667628027
598464.49,6909027.2,114.86,0.0349681807573855
598464.38,6909027.21,114.93,0.0166821611316103
598464.46,6909027.2,114.99,0.0668977473618886
598464.57,6909027.2,114.84,0.0412651429677443
598464.66,6909027.19,114.92,0.0607644839458485
598464.49,6909027.2,114.86,0.0102974111573777
598464.57,6909027.2,114.84,0.0167425944868219
598464.66,6909027.19,114.92,0.0775735625807476
598464.84,6909027.19,115.02,0.0145374765701611
598465.21,6909027.18,114.78,0.0563658177053986
598465.16,6909027.18,114.78,0.0257649488692311
598465.16,6909027.18,114.78,0.078663415840374
598465.15,6909027.18,114.81,0.0636141137386756
598465.15,6909027.18,114.81,0.0906217614279176
598465.21,6909027.17,114.83,0.083916222138163
598465.21,6909027.17,114.83,0.0701670142034158
598465.2,6909027.17,114.88,0.0659327443770135
598465.2,6909027.17,114.88,0.0989806919359397
598465.3,6909027.17,114.85,0.0620684509761935
598465.2,6909027.17,114.88,0.0540882753660472
598465.19,6909027.17,114.99,0.0695837346630333
598464.87,6909027.19,114.62,0.082850113262102
598464.93,6909027.19,114.68,0.0232575734384184
598464.93,6909027.19,114.68,0.0195795726180955
598465.05,6909027.18,114.73,0.0983209052381118
598464.69,6909027.2,114.7,0.0843389883657781
598464.72,6909027.2,114.73,0.0750429675184177
598464.72,6909027.2,114.73,0.0262740493192587
598464.66,6909027.19,114.92,0.0164314311343299
598466,6909027.14,114.84,0.0176574248504719
598465.98,6909027.14,114.94,0.0811746890903839
598466.27,6909027.13,114.92,0.110845484809862
598466.23,6909027.13,115.03,0.146314542962237
598466.23,6909027.13,115.03,0.159520961089757
598466.23,6909027.13,115.16,0.141725340148923
598466.23,6909027.13,115.16,0.136238768086445
598466.28,6909027.13,115.19,0.163530634627277
598466.23,6909027.13,115.16,0.125532035324998
598466.21,6909027.13,115.19,0.097962466714274
598465.82,6909027.15,114.93,0.0109237671011148
598465.74,6909027.15,114.91,0.0918010923707172
598465.82,6909027.15,114.93,0.0693712386000859
598465.85,6909027.15,114.99,0.117311735195487
598465.85,6909027.15,114.99,0.141890369424327
598465.89,6909027.15,115.11,0.0962822849332208
598465.89,6909027.15,115.11,0.0940527238028354
598465.91,6909027.15,115.2,0.0932019563498746
598465.91,6909027.15,115.2,0.175929566230651
598465.91,6909027.15,115.26,0.141085003474012
598465.89,6909027.13,114.94,0.0388162499156743
598465.82,6909027.15,114.93,0.0357843538754076
598467.27,6909027.09,114.91,0.0901118481486426
598467.42,6909027.09,114.88,0.150449724623858
598467.5,6909027.08,114.85,0.166517700695683
598467.42,6909027.09,114.88,0.0810389650109253
598466.81,6909027.11,114.83,0.147588253583028
598466.75,6909027.11,114.96,0.0970970602282901
598466.8,6909027.11,114.9,0.136939936963802
598466.81,6909027.11,114.83,0.155751339920056
598466.8,6909027.11,114.96,0.095953776114841
598466.75,6909027.11,114.96,0.129924476655208
598467.48,6909027.08,115,0.0869332100216895
598467.58,6909027.08,115.02,0.0923762382609393
598467.58,6909027.08,115.02,0.1459301569702
598467.66,6909027.08,115.07,0.128499590528728
598467.46,6909027.08,115.08,0.129714971992891
598467.42,6909027.17,115.23,0.115917750576423
598467.46,6909027.08,115.08,0.0949018592305249
598467.55,6909027.08,115.1,0.150056481053326
598467.55,6909027.08,115.1,0.0812998576491434
598467.6,6909027.08,115.1,0.0969790148590514
598467.5,6909027.08,114.85,0.09661318558084
598467.64,6909027.08,114.82,0.172594352109812
598467.64,6909027.08,114.82,0.150831832984567
598467.66,6909027.08,114.73,0.0244196883301375
598467.66,6909027.08,114.73,0.0389057088287757
598467.62,6909027.08,114.62,0.0721684232386043
598467.66,6909027.08,114.73,0.0506779796837115
598467.73,6909027.08,114.69,0.0122348780359794
598467.6,6909027.06,114.9,0.113942943942949
598467.62,6909027.08,114.97,0.158340842208995
598467.62,6909027.08,114.97,0.121390013041714
598467.66,6909027.08,115.07,0.154350223215217
598467.62,6909027.08,114.97,0.122736876803697
598467.58,6909027.08,115.02,0.148460756778798
598466.65,6909027.13,114.99,0.170540173996965
598466.66,6909027.12,114.99,0.157706551477111
598466.66,6909027.12,114.99,0.126166056899871
598466.6,6909027.14,115.07,0.123905356717384
598466.6,6909027.14,115.07,0.0804626056656419
598466.47,6909027.17,115.22,0.165754896519703
598466.76,6909027.11,115.05,0.123071636567147
598466.52,6909027.15,115.06,0.151189852877146
598466.52,6909027.15,115.06,0.116004678011614
598466.47,6909027.16,115.05,0.158143865409811
598466.47,6909027.16,115.05,0.14050475156977
598466.57,6909027.13,114.95,0.134196112461094
598466.47,6909027.16,115.05,0.141706781012411
598466.31,6909027.13,115.03,0.0937545039476243
598466.31,6909027.13,115.03,0.148180023531319
598466.35,6909027.13,115.2,0.128330010906545
598466.31,6909027.13,115.03,0.153445928382304
598466.35,6909027.13,114.94,0.117561653413359
598466.83,6909027.11,115.01,0.129571476277303
598466.84,6909027.11,115.05,0.152432286756412
598466.76,6909027.11,115.05,0.178762822160175
598466.84,6909027.11,115.05,0.163207297325259
598467.46,6909027.08,115.08,0.179636963730141
598467.4,6909027.09,115.1,0.177226886476848
598467.4,6909027.09,115.1,0.140956968685313
598467.38,6909027.09,115.16,0.104980629918273
598473.91,6909026.82,115.72,0.176705025586566
598473.41,6909026.84,115.73,0.176381262789198
598473.19,6909026.85,115.73,0.152942744846487
598472.94,6909026.86,115.75,0.13271171847255
598472.58,6909026.88,115.8,0.10752384474269
598472.29,6909026.89,115.84,0.108364473567123
598472.16,6909026.92,115.89,0.176898127469165
598472.07,6909026.96,115.9,0.174150974289041
598471.99,6909026.99,115.91,0.16799736525539
598473.91,6909026.82,115.72,0.101174708488028
598474.1,6909026.81,115.7,0.138801289295371
598474.55,6909026.79,115.57,0.145062742747279
598474.64,6909026.79,115.56,0.156899359292004
598474.81,6909026.78,115.58,0.124932305592488
598474.95,6909026.78,115.61,0.151429859000812
598475.15,6909026.77,115.64,0.133759935894549
598475.33,6909026.76,115.67,0.150573575774268
598475.56,6909026.81,115.71,0.119340011210059
598475.73,6909026.78,115.72,0.161073168437483
598476.03,6909026.84,115.75,0.138406095651252
598476.22,6909026.84,115.75,0.127398816660494
598476.42,6909026.9,115.76,0.110599064178226
598476.62,6909026.92,115.72,0.150582049141941
598475.92,6909026.74,115.63,0.136630231329717
598475.55,6909026.74,115.58,0.102738595447633
598475.11,6909026.77,115.52,0.140966161968617
598474.69,6909026.78,115.47,0.100210076272427
598474.42,6909026.8,115.51,0.101329384171966
598474.25,6909026.81,115.55,0.147485067892835
598474.02,6909026.82,115.65,0.156881696590065
598473.89,6909026.82,115.68,0.118647482902281
598473.72,6909026.83,115.69,0.161543880784979
598473.16,6909026.85,115.69,0.11939914248551
598472.78,6909026.87,115.71,0.153442400019658
598472.62,6909026.88,115.74,0.111559313237872
598472.32,6909026.89,115.78,0.142185154192122
598472.15,6909026.9,115.81,0.116805521783032
598472.16,6909026.89,115.73,0.140595446729152
598472.6,6909026.87,115.65,0.140278206310525
598472.81,6909026.87,115.62,0.142286587222839
598473.04,6909026.86,115.63,0.165159519697595
598473.32,6909026.85,115.63,0.162258676263104
598473.48,6909026.84,115.63,0.148319038944325
598473.7,6909026.83,115.6,0.174531358688629
598474,6909026.81,115.52,0.152377140726256
598474.17,6909026.81,115.46,0.107155639273721
598474.44,6909026.8,115.41,0.105849984411098
598474.69,6909026.79,115.39,0.163472146745723
598474.93,6909026.78,115.39,0.133929259406508
598475.33,6909026.76,115.47,0.118866835287633
598475.59,6909026.74,115.5,0.160272477199525
598475.76,6909026.74,115.54,0.145129208816956
598475.91,6909026.74,115.55,0.152883007984573
598476.31,6909026.72,115.57,0.111485697657014
598476.58,6909026.71,115.56,0.149715729347913
598476.7,6909026.72,115.57,0.143494317130159
598476.87,6909026.78,115.58,0.174698313055482
598475.31,6909026.76,115.38,0.100016972943687
598475.09,6909026.77,115.29,0.10668454273364
598474.8,6909026.78,115.27,0.152011935891339
598474.64,6909026.79,115.26,0.136675599624419
598474.48,6909026.79,115.26,0.128053348950369
598474.26,6909026.8,115.32,0.139608549525825
598474.08,6909026.81,115.38,0.119400241260954
598474.01,6909026.81,115.43,0.12439332233482
598473.94,6909026.82,115.47,0.106492122870343
598474.22,6909026.8,115.29,0.172134169363523
598474.48,6909026.79,115.26,0.14541077528059
598474.59,6909026.79,115.24,0.110441614586104
598474.71,6909026.78,115.23,0.139870664053517
598474.83,6909026.78,115.22,0.138855346047134
598475.02,6909026.77,115.21,0.134212424736821
598475.1,6909026.77,115.19,0.131790474024619
598473.35,6909026.84,115.41,0.135831853345184
598473.36,6909026.83,115.42,0.160289785206816
598473.35,6909026.82,115.41,0.13579042137846
598473.68,6909026.83,115.37,0.100135671680482
598473.83,6909026.82,115.33,0.120026683116471
598473.99,6909026.81,115.29,0.139045067855457
598474.18,6909026.81,115.25,0.149926839932681
598474.43,6909026.79,115.22,0.107858652184609
598474.6,6909026.79,115.2,0.126328268273121
598471.98,6909026.9,115.6,0.109042053007551
598472.17,6909026.89,115.58,0.161523163445476
598472.36,6909026.88,115.55,0.137653346125421
598472.54,6909026.87,115.53,0.148349778636136
598472.65,6909026.87,115.53,0.144131428046438
598472.74,6909026.87,115.51,0.155186806104844
598472.82,6909026.86,115.5,0.141546979347436
598472.89,6909026.86,115.5,0.111578088483437
598472.96,6909026.86,115.5,0.130094765439506
598473.05,6909026.85,115.49,0.116359411593504
598473.25,6909026.85,115.49,0.102487814184384
598473.36,6909026.84,115.49,0.118038674024038
598473.42,6909026.84,115.47,0.119637075883583
598473.53,6909026.83,115.47,0.114333658741667
598473.64,6909026.83,115.45,0.166114269522626
598473.74,6909026.82,115.43,0.14816121928674
598473.89,6909026.82,115.39,0.156588298849684
598474.02,6909026.81,115.36,0.142450198534973
598474.12,6909026.81,115.33,0.130234765480367
598474.22,6909026.8,115.29,0.139381438164147
598471.76,6909026.91,115.71,0.126523940798882
598472.01,6909026.9,115.67,0.151273621532674
598472.11,6909026.9,115.67,0.174122706360874
598472.34,6909026.89,115.63,0.151235226937237
598472.54,6909026.88,115.6,0.149833941358116
598472.7,6909026.87,115.58,0.158564954826457
598472.9,6909026.86,115.56,0.146708903684673
598473.08,6909026.85,115.55,0.170983378257998
598473.18,6909026.85,115.55,0.151720913826229
598473.31,6909026.84,115.55,0.120983303209114
598473.41,6909026.84,115.55,0.109147566231213
598473.6,6909026.83,115.53,0.173710226585341
598473.77,6909026.82,115.51,0.102505025282784
598473.94,6909026.82,115.47,0.128422266635805
598474.03,6909026.81,115.47,0.145061801372014
598474.08,6909026.81,115.46,0.137590098702691
598475.31,6909026.76,115.38,0.141820686404739
598475.48,6909026.75,115.4,0.136622307205472
598475.71,6909026.74,115.44,0.158195850951373
598475.92,6909026.74,115.46,0.153678724939751
598476.11,6909026.73,115.47,0.179496306883008
598476.28,6909026.72,115.49,0.177613735451941
598476.52,6909026.71,115.48,0.136585168615093
598476.68,6909026.7,115.47,0.106103555250517
598476.8,6909026.7,115.48,0.170575959898589
598476.88,6909026.71,115.48,0.116579326679899
598476.98,6909026.74,115.47,0.177067211715427
598477.06,6909026.76,115.46,0.17398705773039
598477.08,6909026.77,115.45,0.131293205036131
598475.7,6909026.74,115.13,0.10244023537858
598475.9,6909026.73,115.13,0.152318274692076
598476,6909026.73,115.14,0.163384525370602
598476.12,6909026.73,115.13,0.176507537996705
598476.28,6909026.72,115.15,0.144441676317524
598476.41,6909026.71,115.15,0.152371647311831
598476.52,6909026.71,115.16,0.117851787241568
598476.75,6909026.7,115.18,0.140077606204188
598476.85,6909026.69,115.19,0.150149110261141
598476.98,6909026.69,115.19,0.127795341878136
598477.05,6909026.69,115.19,0.146662692627631
598477.13,6909026.68,115.19,0.112341358521731
598477.13,6909026.68,115.19,0.106360721908369
598476.88,6909026.7,115.28,0.146991284272787
598477,6909026.69,115.27,0.12901171907962
598477.06,6909026.69,115.26,0.117039213665012
598477.14,6909026.68,115.26,0.105602681754118
598475.99,6909026.73,115.31,0.138178392924033
598476.13,6909026.73,115.33,0.157979743763268
598476.28,6909026.72,115.33,0.119856515675613
598476.41,6909026.72,115.34,0.115021941426378
598476.54,6909026.71,115.34,0.104148497081291
