x,y,z,polyline_id
598462.18,6909027.3,114.36,2683
598462.15,6909027.3,114.13,2683
598462.18,6909027.3,114.36,2684
598462.04,6909027.3,114.35,2684
598461.96,6909027.31,114.17,2685
598462.25,6909027.3,113.98,2685
598461.96,6909027.31,114.17,2686
598461.85,6909027.31,114.24,2686
598461.85,6909027.31,114.24,2687
598461.9,6909027.31,114.26,2687
598461.9,6909027.31,114.26,2688
598462,6909027.31,114.26,2688
598462,6909027.31,114.26,2689
598461.98,6909027.31,114.2,2689
598461.98,6909027.31,114.2,2690
598461.96,6909027.31,114.17,2690
598461.85,6909027.31,114.24,2691
598461.8,6909027.31,114.26,2691
598461.8,6909027.31,114.26,2692
598461.75,6909027.32,114.25,2692
598461.75,6909027.32,114.25,2693
598461.76,6909027.32,114.3,2693
598461.76,6909027.32,114.3,2694
598461.84,6909027.31,114.3,2694
598461.84,6909027.31,114.3,2695
598461.9,6909027.31,114.26,2695
598461.76,6909027.32,114.3,2696
598461.72,6909027.32,114.34,2696
598461.72,6909027.32,114.34,2697
598461.71,6909027.32,114.22,2697
598461.71,6909027.32,114.22,2698
598461.75,6909027.32,114.25,2698
598461.75,6909027.32,114.25,2699
598461.75,6909027.32,114.16,2699
598461.75,6909027.32,114.16,2700
598461.85,6909027.31,114.24,2700
598461.71,6909027.32,114.22,2701
598461.7,6909027.32,114.17,2701
598461.7,6909027.32,114.17,2702
598461.75,6909027.32,114.16,2702
598461.7,6909027.32,114.17,2703
598461.67,6909027.32,114,2703
598461.67,6909027.32,114,2704
598461.58,6909027.33,113.76,2704
598461.58,6909027.33,113.76,2705
598461.52,6909027.33,113.65,2705
598461.52,6909027.33,113.65,2706
598461.47,6909027.33,113.55,2706
598461.47,6909027.33,113.55,2707
598461.65,6909027.33,113.52,2707
598461.65,6909027.33,113.52,2708
598461.52,6909027.33,113.48,2708
598461.52,6909027.33,113.48,2709
598461.41,6909027.34,113.45,2709
598461.41,6909027.34,113.45,2710
598461.47,6909027.33,113.55,2710
598461.65,6909027.33,113.52,2711
598461.76,6909027.32,113.52,2711
598461.67,6909027.32,114,2712
598461.75,6909027.32,113.97,2712
598461.75,6909027.32,113.97,2713
598461.72,6909027.32,113.8,2713
598461.72,6909027.32,113.8,2714
598461.75,6909027.32,113.7,2714
598461.75,6909027.32,113.7,2715
598461.79,6909027.32,113.88,2715
598461.79,6909027.32,113.88,2716
598461.8,6909027.32,114.02,2716
598461.8,6909027.32,114.02,2717
598461.75,6909027.32,114.16,2717
598461.75,6909027.32,113.97,2718
598461.75,6909027.32,114.16,2718
598461.72,6909027.32,113.8,2719
598461.58,6909027.33,113.76,2719
598461.76,6909027.32,113.52,2720
598461.75,6909027.32,113.7,2720
598461.91,6909027.32,113.58,2721
598461.76,6909027.32,113.61,2721
598461.76,6909027.32,113.61,2722
598461.69,6909027.32,113.61,2722
598461.69,6909027.32,113.61,2723
598461.65,6909027.33,113.52,2723
598461.69,6909027.32,113.61,2724
598461.52,6909027.33,113.65,2724
598461.52,6909027.33,113.65,2725
598461.49,6909027.33,113.72,2725
598461.49,6909027.33,113.72,2726
598461.52,6909027.33,113.83,2726
598461.52,6909027.33,113.83,2727
598461.49,6909027.34,113.94,2727
598461.49,6909027.34,113.94,2728
598461.51,6909027.33,114.08,2728
598461.51,6909027.33,114.08,2729
598461.59,6909027.32,114.02,2729
598461.52,6909027.33,113.83,2730
598461.59,6909027.32,114.02,2730
598461.59,6909027.32,114.02,2731
598461.6,6909027.32,114.09,2731
598461.51,6909027.33,114.08,2732
598461.52,6909027.32,114.14,2732
598461.7,6909027.32,114.17,2733
598461.52,6909027.32,114.14,2733
598461.52,6909027.32,114.14,2734
598461.41,6909027.33,114.1,2734
598461.41,6909027.33,114.1,2735
598461.11,6909027.34,114.06,2735
598461.49,6909027.34,113.94,2736
598461.28,6909027.33,113.91,2736
598461.49,6909027.33,113.72,2737
598461.3,6909027.34,113.71,2737
598462.29,6909027.29,114.7,2738
598462.1,6909027.41,114.65,2738
598462.1,6909027.41,114.65,2739
598462.18,6909027.46,114.76,2739
598462.18,6909027.46,114.76,2740
598462.36,6909027.29,114.79,2740
598462.1,6909027.41,114.65,2741
598462.04,6909027.39,114.57,2741
598462.01,6909027.39,114.7,2742
598462.04,6909027.39,114.57,2742
598462.04,6909027.39,114.57,2743
598462.09,6909027.3,114.43,2743
598462.01,6909027.39,114.7,2744
598462.14,6909027.41,114.68,2744
598462.14,6909027.41,114.68,2745
598462.1,6909027.41,114.65,2745
598462.1,6909027.41,114.65,2746
598462.01,6909027.36,114.63,2746
598462.01,6909027.36,114.63,2747
598461.96,6909027.31,114.65,2747
598461.96,6909027.31,114.65,2748
598462.01,6909027.39,114.7,2748
598462.04,6909027.39,114.57,2749
598461.88,6909027.31,114.61,2749
598461.88,6909027.31,114.61,2750
598462.01,6909027.36,114.63,2750
598461.99,6909027.31,114.64,2751
598461.96,6909027.31,114.65,2751
598461.96,6909027.31,114.65,2752
598462.01,6909027.39,114.7,2752
598461.96,6909027.31,114.65,2753
598461.8,6909027.32,114.62,2753
598461.8,6909027.32,114.62,2754
598461.82,6909027.32,114.66,2754
598461.82,6909027.32,114.66,2755
598461.96,6909027.31,114.65,2755
598461.82,6909027.32,114.66,2756
598461.85,6909027.4,114.74,2756
598461.85,6909027.4,114.74,2757
598462.01,6909027.39,114.7,2757
598461.8,6909027.32,114.62,2758
598461.8,6909027.32,114.58,2758
598461.8,6909027.32,114.58,2759
598461.88,6909027.31,114.61,2759
598461.88,6909027.31,114.61,2760
598462.04,6909027.39,114.57,2760
598461.88,6909027.31,114.61,2761
598461.99,6909027.31,114.64,2761
598461.8,6909027.32,114.58,2762
598461.72,6909027.32,114.34,2762
598461.8,6909027.32,114.58,2763
598461.58,6909027.33,114.55,2763
598461.58,6909027.33,114.55,2764
598461.8,6909027.32,114.62,2764
598461.82,6909027.32,114.66,2765
598461.75,6909027.32,114.65,2765
598461.75,6909027.32,114.65,2766
598461.8,6909027.32,114.62,2766
598461.75,6909027.32,114.65,2767
598461.63,6909027.33,114.66,2767
598461.63,6909027.33,114.66,2768
598461.5,6909027.34,114.73,2768
598461.5,6909027.34,114.73,2769
598461.4,6909027.34,114.72,2769
598461.5,6909027.34,114.73,2770
598461.59,6909027.33,114.79,2770
598461.59,6909027.33,114.79,2771
598461.64,6909027.33,114.81,2771
598461.63,6909027.33,114.66,2772
598461.35,6909027.34,114.64,2772
598461.58,6909027.33,114.55,2773
598461.48,6909027.33,114.59,2773
598461.48,6909027.33,114.59,2774
598461.34,6909027.34,114.58,2774
598461.34,6909027.34,114.58,2775
598461.35,6909027.34,114.64,2775
598461.34,6909027.34,114.58,2776
598461.25,6909027.36,114.58,2776
598461.58,6909027.33,114.55,2777
598461.49,6909027.33,114.52,2777
598461.49,6909027.33,114.52,2778
598461.34,6909027.34,114.51,2778
598461.34,6909027.34,114.51,2779
598461.25,6909027.34,114.5,2779
598461.34,6909027.34,114.51,2780
598461.33,6909027.34,114.46,2780
598461.33,6909027.34,114.46,2781
598461.25,6909027.34,114.44,2781
598461.33,6909027.34,114.46,2782
598461.42,6909027.33,114.45,2782
598461.42,6909027.33,114.45,2783
598461.64,6909027.32,114.49,2783
598461.42,6909027.33,114.45,2784
598461.56,6909027.32,114.4,2784
598461.56,6909027.32,114.4,2785
598461.66,6909027.32,114.4,2785
598461.72,6909027.32,114.34,2786
598461.56,6909027.32,114.3,2786
598461.56,6909027.32,114.3,2787
598461.44,6909027.33,114.27,2787
598461.44,6909027.33,114.27,2788
598461.33,6909027.33,114.25,2788
598461.71,6909027.32,114.22,2789
598461.54,6909027.32,114.19,2789
598461.54,6909027.32,114.19,2790
598461.56,6909027.32,114.3,2790
598461.54,6909027.32,114.19,2791
598461.39,6909027.33,114.17,2791
598461.39,6909027.33,114.17,2792
598461.33,6909027.33,114.25,2792
598461.39,6909027.33,114.17,2793
598461.23,6909027.34,114.19,2793
598461.33,6909027.33,114.25,2794
598461.23,6909027.46,114.29,2794
598461.33,6909027.33,114.25,2795
598461.29,6909027.34,114.28,2795
598461.29,6909027.34,114.28,2796
598461.28,6909027.34,114.41,2796
598461.28,6909027.34,114.41,2797
598461.25,6909027.34,114.44,2797
598461.64,6909027.33,114.81,2798
598461.79,6909027.32,114.73,2798
598461.83,6909027.32,114.72,2799
598461.85,6909027.4,114.74,2799
598461.83,6909027.32,114.72,2800
598461.79,6909027.32,114.73,2800
598461.83,6909027.32,114.72,2801
598461.82,6909027.32,114.66,2801
598461.64,6909027.33,114.81,2802
598461.59,6909027.33,114.79,2802
598461.64,6909027.33,114.81,2803
598461.58,6909027.34,114.83,2803
598461.58,6909027.34,114.83,2804
598461.35,6909027.34,114.82,2804
598461.35,6909027.34,114.82,2805
598461.35,6909027.34,114.86,2805
598461.35,6909027.34,114.86,2806
598461.42,6909027.34,114.87,2806
598461.42,6909027.34,114.87,2807
598461.58,6909027.34,114.83,2807
598462.62,6909027.29,114.89,2808
598462.67,6909027.29,114.93,2808
598462.67,6909027.29,114.93,2809
598462.86,6909027.28,114.92,2809
598465.35,6909027.17,114.72,2810
598465.43,6909027.17,114.73,2810
598465.43,6909027.17,114.73,2811
598465.53,6909027.16,114.72,2811
598465.35,6909027.17,114.72,2812
598465.27,6909027.17,114.71,2812
598465.27,6909027.17,114.71,2813
598465.22,6909027.18,114.7,2813
598465.27,6909027.17,114.71,2814
598465.26,6909027.17,114.75,2814
598465.26,6909027.17,114.75,2815
598465.21,6909027.18,114.74,2815
598465.26,6909027.17,114.75,2816
598465.21,6909027.18,114.78,2816
598465.38,6909027.17,114.76,2817
598465.34,6909027.17,114.76,2817
598465.34,6909027.15,114.76,2818
598465.3,6909027.18,114.75,2818
598465.3,6909027.18,114.75,2819
598465.26,6909027.17,114.75,2819
598465.38,6909027.17,114.76,2820
598465.45,6909027.17,114.8,2820
598465.37,6909027.17,114.81,2821
598465.34,6909027.15,114.76,2821
598465.35,6909027.17,114.72,2822
598465.34,6909027.15,114.76,2822
598465.52,6909027.17,114.79,2823
598465.74,6909027.15,114.91,2823
598467.26,6909027.09,114.8,2824
598467.37,6909027.09,114.89,2824
598466.94,6909027.11,114.68,2825
598467.1,6909027.1,114.7,2825
598467.1,6909027.1,114.7,2826
598467.17,6909027.1,114.82,2826
598466.86,6909027.11,114.7,2827
598466.98,6909027.11,114.75,2827
598466.98,6909027.11,114.75,2828
598467.04,6909027.1,114.8,2828
598467.04,6909027.1,114.8,2829
598467.17,6909027.1,114.82,2829
598466.98,6909027.1,114.87,2830
598467,6909027.1,114.84,2830
598467,6909027.1,114.84,2831
598467.04,6909027.1,114.8,2831
598467.04,6909027.1,114.8,2832
598466.91,6909027.11,114.77,2832
598466.91,6909027.11,114.77,2833
598466.79,6909027.11,114.76,2833
598466.79,6909027.11,114.76,2834
598466.75,6909027.11,114.8,2834
598466.75,6909027.11,114.8,2835
598466.68,6909027.11,114.77,2835
598467,6909027.1,114.84,2836
598467.14,6909027.09,114.89,2836
598467.04,6909027.1,114.8,2837
598467.14,6909027.09,114.89,2837
598467.17,6909027.1,114.82,2838
598467.26,6909027.09,114.91,2838
598467.26,6909027.09,114.91,2839
598467.37,6909027.09,114.89,2839
598467.37,6909027.09,114.89,2840
598467.46,6909027.09,114.87,2840
598467.46,6909027.09,114.87,2841
598467.39,6909027.09,114.95,2841
598467.26,6909027.09,114.91,2842
598467.31,6909027.09,114.95,2842
598467.31,6909027.09,114.95,2843
598467.39,6909027.09,114.95,2843
598467.46,6909027.09,114.87,2844
598467.54,6909027.08,114.81,2844
598467.54,6909027.08,114.81,2845
598467.62,6909027.08,114.82,2845
598467.62,6909027.08,114.82,2846
598467.67,6909027.08,114.78,2846
598467.67,6909027.08,114.78,2847
598467.63,6909027.08,114.73,2847
598467.63,6909027.08,114.73,2848
598467.55,6909027.08,114.67,2848
598467.55,6909027.08,114.67,2849
598467.46,6909027.09,114.61,2849
598467.55,6909027.08,114.67,2850
598467.62,6909027.08,114.62,2850
598467.63,6909027.08,114.73,2851
598467.73,6909027.08,114.69,2851
598467.62,6909027.08,114.82,2852
598467.73,6909027.07,114.85,2852
598467.73,6909027.07,114.85,2853
598467.84,6909027.07,114.87,2853
598467.62,6909027.08,114.82,2854
598467.53,6909027.08,114.91,2854
598467.53,6909027.08,114.91,2855
598467.52,6909027.08,114.88,2855
598467.52,6909027.08,114.88,2856
598467.46,6909027.09,114.87,2856
598467.53,6909027.08,114.91,2857
598467.45,6909027.08,114.98,2857
598467.45,6909027.08,114.98,2858
598467.39,6909027.09,114.95,2858
598467.45,6909027.08,114.98,2859
598467.4,6909027.09,115.01,2859
598467.4,6909027.09,115.01,2860
598467.37,6909027.09,115.05,2860
598467.4,6909027.09,115.01,2861
598467.53,6909027.08,115.08,2861
598467.59,6909027.08,115.01,2862
598467.53,6909027.08,115.08,2862
598467.32,6909027.09,115.01,2863
598467.31,6909027.09,114.95,2863
598466.86,6909027.11,114.93,2864
598466.87,6909027.11,114.85,2864
598466.86,6909027.11,114.93,2865
598466.94,6909027.11,114.93,2865
598466.94,6909027.11,114.93,2866
598466.98,6909027.1,114.87,2866
598466.94,6909027.11,114.93,2867
598467.03,6909027.1,114.96,2867
598467.03,6909027.1,114.96,2868
598467.16,6909027.1,114.94,2868
598467.06,6909027.1,115.11,2869
598467.2,6909027.09,115.12,2869
598467.2,6909027.09,115.12,2870
598467.26,6909027.09,115.08,2870
598467.26,6909027.09,115.08,2871
598467.38,6909027.09,115.16,2871
598467.2,6909027.09,115.12,2872
598467.38,6909027.09,115.16,2872
598467.38,6909027.09,115.16,2873
598467.49,6909027.08,115.19,2873
598467.53,6909027.08,115.08,2874
598467.62,6909027.08,115.1,2874
598467.62,6909027.08,115.1,2875
598467.61,6909027.08,115.19,2875
598467.61,6909027.08,115.19,2876
598467.49,6909027.08,115.19,2876
598474.64,6909026.79,114.5,2877
598474.64,6909026.79,114.57,2877
598468.69,6909027.03,114.96,2878
598468.82,6909027.03,114.99,2878
598468.82,6909027.03,114.99,2879
598468.94,6909027.02,115,2879
598468.95,6909027.03,114.94,2880
598469.01,6909027.02,114.94,2880
598469.01,6909027.02,114.94,2881
598469.03,6909027.02,114.87,2881
598469.03,6909027.02,114.87,2882
598469.11,6909027.03,114.82,2882
598469.11,6909027.03,114.82,2883
598469.16,6909027.02,114.85,2883
598469.16,6909027.02,114.85,2884
598469.15,6909027.02,114.93,2884
598469.15,6909027.02,114.93,2885
598469.16,6909027.02,114.99,2885
598469.01,6909027.02,114.94,2886
598469.01,6909027.02,115,2886
598469.01,6909027.02,115,2887
598469.02,6909027.02,115.04,2887
598469.16,6909027.02,114.85,2888
598469.26,6909027.01,114.85,2888
598469.26,6909027.01,114.85,2889
598469.33,6909027.01,114.84,2889
598469.33,6909027.01,114.84,2890
598469.44,6909027,114.85,2890
598469.44,6909027,114.85,2891
598469.55,6909027,114.86,2891
598469.26,6909027.01,114.85,2892
598469.2,6909027.01,114.95,2892
598469.2,6909027.01,114.95,2893
598469.15,6909027.02,114.93,2893
598469.16,6909027.02,114.99,2894
598469.16,6909027.02,115.05,2894
598469.16,6909027.02,115.05,2895
598469.18,6909027.01,115.06,2895
598469.18,6909027.01,115.06,2896
598469.2,6909027.01,114.95,2896
598469.2,6909027.01,114.95,2897
598469.27,6909027.01,114.97,2897
598469.27,6909027.01,114.97,2898
598469.33,6909027.01,114.96,2898
598469.27,6909027.01,114.97,2899
598469.32,6909027.01,114.92,2899
598469.32,6909027.01,114.92,2900
598469.33,6909027.01,114.84,2900
598469.47,6909027,114.92,2901
598469.55,6909027,114.86,2901
598469.44,6909027,114.85,2902
598469.41,6909027.01,114.93,2902
598469.55,6909027,114.86,2903
598469.63,6909027,114.91,2903
598469.7,6909026.99,114.91,2904
598469.77,6909026.99,114.89,2904
598469.7,6909026.99,114.91,2905
598469.66,6909027,114.86,2905
598469.66,6909027,114.86,2906
598469.55,6909027,114.8,2906
598469.55,6909027,114.8,2907
598469.44,6909027,114.85,2907
598469.44,6909027,114.85,2908
598469.38,6909027.01,114.8,2908
598469.38,6909027.01,114.8,2909
598469.22,6909027.01,114.8,2909
598469.22,6909027.01,114.8,2910
598469.12,6909027.02,114.77,2910
598469.7,6909026.99,114.91,2911
598469.73,6909026.99,114.94,2911
598469.88,6909026.99,114.92,2912
598469.92,6909026.98,115,2912
598469.92,6909026.98,115,2913
598469.94,6909026.98,115.04,2913
598470.03,6909026.98,115.03,2914
598470.03,6909026.98,115.06,2914
598470.03,6909026.98,115.03,2915
598470.09,6909026.98,115.08,2915
598470.25,6909026.97,114.93,2916
598470.25,6909026.97,114.98,2916
598470.25,6909026.97,114.98,2917
598470.29,6909026.97,114.96,2917
598470.29,6909026.97,114.96,2918
598470.34,6909026.97,114.98,2918
598470.29,6909026.97,114.96,2919
598470.32,6909026.97,114.93,2919
598470.32,6909026.97,114.93,2920
598470.44,6909026.96,114.91,2920
598470.34,6909026.97,114.9,2921
598470.32,6909026.97,114.93,2921
598470.34,6909026.97,114.98,2922
598470.35,6909026.96,115.05,2922
598470.35,6909026.96,115.05,2923
598470.36,6909026.96,115.1,2923
598470.44,6909026.96,114.91,2924
598470.47,6909026.96,114.93,2924
598470.47,6909026.96,114.93,2925
598470.34,6909026.97,114.98,2925
598470.47,6909026.96,114.93,2926
598470.58,6909026.97,114.91,2926
598470.47,6909026.96,114.93,2927
598470.56,6909026.96,114.97,2927
598470.56,6909026.96,114.97,2928
598470.51,6909026.96,114.99,2928
598470.51,6909026.96,114.99,2929
598470.47,6909026.96,114.93,2929
598470.56,6909026.96,114.97,2930
598470.57,6909026.96,115.03,2930
598470.72,6909026.95,114.95,2931
598470.68,6909026.95,114.99,2931
598470.56,6909026.96,114.97,2932
598470.68,6909026.95,114.99,2932
598470.72,6909026.95,114.95,2933
598470.77,6909026.95,114.98,2933
598470.77,6909026.95,114.98,2934
598470.77,6909026.95,115.04,2934
598470.68,6909026.95,114.99,2935
598470.77,6909026.95,115.04,2935
598470.87,6909026.94,114.94,2936
598470.86,6909026.94,115,2936
598470.86,6909026.94,115,2937
598470.85,6909026.94,115.05,2937
598471.4,6909026.92,115.15,2938
598471.46,6909026.92,115.19,2938
598471.4,6909026.92,115.15,2939
598471.34,6909026.92,115.24,2939
598471.4,6909026.92,115.15,2940
598471.42,6909026.92,115.1,2940
598471.03,6909026.94,115.09,2941
598470.98,6909026.94,115.17,2941
598471.42,6909026.92,115.1,2942
598471.53,6909026.92,115.14,2942
598471.53,6909026.92,115.14,2943
598471.6,6909026.91,115.17,2943
598471.53,6909026.92,115.14,2944
598471.56,6909026.91,115.27,2944
598471.46,6909026.92,115.19,2945
598471.6,6909026.91,115.17,2945
598471.6,6909026.91,115.17,2946
598471.7,6909026.91,115.24,2946
598471.7,6909026.91,115.24,2947
598471.7,6909026.91,115.28,2947
598471.7,6909026.91,115.09,2948
598471.71,6909026.91,115.16,2948
598471.6,6909026.91,115.17,2949
598471.71,6909026.91,115.16,2949
598471.71,6909026.91,115.16,2950
598471.78,6909026.91,115.25,2950
598471.8,6909026.9,115.11,2951
598471.86,6909026.9,115.15,2951
598471.86,6909026.9,115.15,2952
598471.88,6909026.9,115.19,2952
598471.88,6909026.9,115.19,2953
598471.91,6909026.9,115.23,2953
598471.88,6909026.9,115.11,2954
598471.89,6909026.9,115.15,2954
598471.89,6909026.9,115.15,2955
598471.88,6909026.9,115.19,2955
598472.46,6909026.88,114.98,2956
598472.41,6909026.88,115.07,2956
598472.41,6909026.88,115.07,2957
598472.36,6909026.88,115.19,2957
598472.46,6909026.88,114.98,2958
598472.43,6909026.88,115.14,2958
598472.55,6909026.87,114.98,2959
598472.6,6909026.87,115.08,2959
598472.6,6909026.87,115.08,2960
598472.64,6909026.87,115.12,2960
598472.56,6909026.87,115.15,2961
598472.53,6909026.87,115.06,2961
598472.53,6909026.87,115.06,2962
598472.46,6909026.88,114.98,2962
598472.46,6909026.88,114.98,2963
598472.6,6909026.87,115.08,2963
598472.6,6909026.87,115.08,2964
598472.63,6909026.87,115.05,2964
598472.63,6909026.87,115.05,2965
598472.73,6909026.87,115.03,2965
598472.84,6909026.86,115,2966
598472.93,6909026.86,114.95,2966
598472.79,6909026.86,114.96,2967
598472.7,6909026.87,114.99,2967
598472.7,6909026.87,114.99,2968
598472.55,6909026.87,114.98,2968
598472.7,6909026.87,114.99,2969
598472.63,6909026.87,115.05,2969
598472,6909026.9,115.06,2970
598472,6909026.89,115.12,2970
598472,6909026.89,115.12,2971
598472.03,6909026.89,115.22,2971
598472,6909026.89,115.12,2972
598471.95,6909026.9,115.15,2972
598471.95,6909026.9,115.15,2973
598471.98,6909026.9,115.2,2973
598472,6909026.89,115.12,2974
598472.08,6909026.89,115.09,2974
598472.08,6909026.89,115.04,2975
598472.08,6909026.89,115.09,2975
598472.08,6909026.89,115.09,2976
598472.14,6909026.89,115.18,2976
598472.14,6909026.89,115.18,2977
598472.17,6909026.89,115.21,2977
598472.08,6909026.89,115.09,2978
598472.22,6909026.89,115.1,2978
598472.22,6909026.89,115.1,2979
598472.25,6909026.89,115.18,2979
598472.22,6909026.89,115.1,2980
598472.24,6909026.89,115.06,2980
598472.24,6909026.89,115.06,2981
598472.34,6909026.88,115.07,2981
598472.34,6909026.88,115.07,2982
598472.34,6909026.88,115.02,2982
598472.34,6909026.88,115.07,2983
598472.4,6909026.88,115.04,2983
598472.34,6909026.88,115.02,2984
598472.38,6909026.88,115.1,2984
598472.38,6909026.88,115.1,2985
598472.42,6909026.88,115.19,2985
598472.98,6909026.86,114.99,2986
598473.07,6909026.85,114.97,2986
598473.07,6909026.85,114.97,2987
598473.26,6909026.84,114.92,2987
598473.26,6909026.84,114.92,2988
598473.24,6909026.85,115.04,2988
598473.26,6909026.84,114.92,2989
598473.38,6909026.84,114.98,2989
598472.98,6909026.86,114.99,2990
598472.9,6909026.86,115.05,2990
598472.9,6909026.86,115.05,2991
598472.85,6909026.86,115.11,2991
598473.55,6909026.83,114.83,2992
598473.5,6909026.83,114.94,2992
598473.61,6909026.83,114.79,2993
598473.69,6909026.83,114.83,2993
598473.69,6909026.83,114.83,2994
598473.67,6909026.83,114.9,2994
598473.5,6909026.83,114.94,2995
598473.46,6909026.84,115.01,2995
598473.38,6909026.84,114.98,2996
598473.46,6909026.84,115.01,2996
598473.5,6909026.83,114.94,2997
598473.52,6909026.83,114.97,2997
598473.52,6909026.83,114.97,2998
598473.51,6909026.83,115.01,2998
598473.69,6909026.83,114.83,2999
598473.76,6909026.82,114.84,2999
598473.76,6909026.82,114.84,3000
598473.85,6909026.82,114.86,3000
598473.9,6909026.82,114.67,3001
598473.85,6909026.82,114.76,3001
598473.85,6909026.82,114.76,3002
598473.8,6909026.82,114.87,3002
598473.75,6909026.83,114.74,3003
598473.77,6909026.82,114.79,3003
598473.77,6909026.82,114.79,3004
598473.85,6909026.82,114.86,3004
598473.85,6909026.82,114.76,3005
598473.75,6909026.83,114.74,3005
598473.07,6909026.85,114.97,3006
598472.99,6909026.86,115.05,3006
598472.99,6909026.86,115.05,3007
598472.94,6909026.86,115.09,3007
598473.07,6909026.85,114.97,3008
598473.1,6909026.85,115.01,3008
598473.1,6909026.85,115.01,3009
598473.11,6909026.85,115.09,3009
598473.37,6909026.84,114.87,3010
598473.44,6909026.84,114.91,3010
598473.44,6909026.84,114.91,3011
598473.52,6909026.83,114.97,3011
598473.55,6909026.83,114.83,3012
598473.61,6909026.83,114.85,3012
598473.61,6909026.83,114.85,3013
598473.67,6909026.83,114.9,3013
598465.21,6909027.17,114.83,3014
598465.2,6909027.17,114.95,3014
598465.23,6909027.17,114.89,3015
598465.27,6909027.17,114.91,3015
598465.23,6909027.17,114.89,3016
598465.15,6909027.18,114.86,3016
598465.27,6909027.17,114.91,3017
598465.31,6909027.17,114.86,3017
598465.31,6909027.17,114.86,3018
598465.37,6909027.17,114.81,3018
598465.31,6909027.17,114.86,3019
598465.38,6909027.17,114.88,3019
598465.38,6909027.17,114.88,3020
598465.45,6909027.17,114.8,3020
598465.38,6909027.17,114.88,3021
598465.5,6909027.16,114.92,3021
598465.52,6909027.17,114.79,3022
598465.5,6909027.16,114.92,3022
598465.5,6909027.16,114.92,3023
598465.43,6909027.17,114.99,3023
598465.43,6909027.17,114.99,3024
598465.42,6909027.17,115.02,3024
598465.5,6909027.16,114.92,3025
598465.58,6909027.16,114.93,3025
598465.58,6909027.16,114.93,3026
598465.66,6909027.16,114.94,3026
598465.66,6909027.16,114.94,3027
598465.69,6909027.16,114.89,3027
598465.69,6909027.16,114.89,3028
598465.74,6909027.15,114.91,3028
598465.74,6909027.15,114.91,3029
598465.66,6909027.16,114.94,3029
598465.69,6909027.16,114.89,3030
598465.52,6909027.17,114.79,3030
598465.52,6909027.17,114.79,3031
598465.57,6909027.16,114.86,3031
598465.57,6909027.16,114.86,3032
598465.58,6909027.16,114.93,3032
598465.58,6909027.16,114.93,3033
598465.58,6909027.16,114.97,3033
598465.58,6909027.16,114.97,3034
598465.57,6909027.16,115.02,3034
598465.66,6909027.16,114.94,3035
598465.58,6909027.16,114.97,3035
598465.58,6909027.16,114.97,3036
598465.51,6909027.16,114.99,3036
598465.27,6909027.17,114.91,3037
598465.32,6909027.17,114.98,3037
598465.12,6909027.18,114.83,3038
598465.15,6909027.18,114.81,3038
598465.15,6909027.18,114.81,3039
598465.05,6909027.18,114.73,3039
598465.15,6909027.18,114.81,3040
598465.21,6909027.17,114.83,3040
598464.8,6909027.19,114.79,3041
598464.73,6909027.19,114.81,3041
598464.69,6909027.2,114.7,3042
598464.73,6909027.19,114.81,3042
598464.73,6909027.19,114.81,3043
598464.68,6909027.19,114.85,3043
598464.44,6909027.2,114.8,3044
598464.48,6909027.2,114.92,3044
598464.48,6909027.2,114.92,3045
598464.47,6909027.2,114.99,3045
598464.44,6909027.2,114.8,3046
598464.49,6909027.2,114.82,3046
598464.56,6909027.2,114.83,3047
598464.6,6909027.2,114.87,3047
598464.73,6909027.19,114.81,3048
598464.75,6909027.19,114.86,3048
598464.75,6909027.19,114.86,3049
598464.77,6909027.19,114.96,3049
598465.15,6909027.18,114.86,3050
598465.16,6909027.18,114.92,3050
598465.16,6909027.18,114.92,3051
598465.15,6909027.18,114.96,3051
598464.31,6909027.21,114.82,3052
598464.33,6909027.21,114.88,3052
598464.33,6909027.21,114.88,3053
598464.39,6909027.21,114.88,3053
598464.44,6909027.2,114.8,3054
598464.39,6909027.21,114.88,3054
598464.33,6909027.21,114.88,3055
598464.34,6909027.21,114.85,3055
598464.34,6909027.21,114.85,3056
598464.37,6909027.21,114.85,3056
598464.37,6909027.21,114.85,3057
598464.39,6909027.21,114.88,3057
598464.24,6909027.21,114.92,3058
598464.33,6909027.21,114.93,3058
598464.33,6909027.21,114.88,3059
598464.33,6909027.21,114.93,3059
598464.33,6909027.21,114.93,3060
598464.36,6909027.21,114.97,3060
598464.36,6909027.21,114.97,3061
598464.4,6909027.2,115.01,3061
598464.39,6909027.21,114.88,3062
598464.36,6909027.21,114.97,3062
598464.36,6909027.21,114.97,3063
598464.34,6909027.21,115.01,3063
598464.24,6909027.21,114.92,3064
598464.1,6909027.22,114.93,3064
598464.05,6909027.22,114.86,3065
598464.14,6909027.22,114.86,3065
598464.14,6909027.22,114.86,3066
598464.24,6909027.21,114.92,3066
598464.05,6909027.22,114.86,3067
598464.1,6909027.22,114.93,3067
598464.1,6909027.22,114.93,3068
598464.06,6909027.22,115.02,3068
598464.1,6909027.22,114.93,3069
598464.19,6909027.21,115.01,3069
598464.24,6909027.21,114.92,3070
598464.19,6909027.21,115.01,3070
598464.39,6909027.21,114.88,3071
598464.44,6909027.2,114.89,3071
598464.44,6909027.2,114.89,3072
598464.48,6909027.2,114.92,3072
598464.44,6909027.2,114.89,3073
